"fdc_id","Classification","food_group","food_desc","Description","scientific_name","source_fct","nutrient_data_source","specific_gravity","Edible_factor_in_FCT","Analysed portion","Unanalysed portion","Edible_desc","ENERCkJ","WATERg","PROCNTg","NTg","XN","FATg","XFA","ASHg","FIBTGg","ALCg","FRUSg","GLUCSg","SUCSg","MALSg","LACSg","GALSg","MALTRSg","SUGARg","SUGAdg","Free sugarsg","STARCHg","DEXTRINg","GLYRLg","GLYCg","INULINg","MANTLg","MALTDEXg","OLSACg","RAFSg","STASg","SORTLg","Resistant starchg","CHOAVLg","Available carbohydrate, with sugar alcoholsg","ACEACg","CITACg","FUMACg","LACACg","MALACg","OXALACg","PROPACg","QUINACg","SUCACg","TARACg","ALmcg","SBmcg","ASmcg","CDmcg","CAmg","CRmcg","CLDmg","COmcg","CUmg","FDmcg","IDmcg","FEmg","PBmcg","MGmg","MNmg","HGmcg","MOmcg","NImcg","Pmg","Kmg","SEmcg","NAmg","Smg","SNmcg","ZNmg","RETOLmcg","CARTAmcg","CARTBmcg","CRYPXmcg","CARTBEQmcg","VITAmcg","LUTNmcg","LYCPNmcg","Xanthophylmcg","THIAmg","RIBFmg","NIAmg","NIATRPmg","NIAEQmg","NIATRP_standardizedmg","NIAEQ_standardizedmg","PANTACmg","VITB6Amg","BIOTmcg","VITB12mcg","FOLFDmcg","FOLACmcg","FOLmcg","FOLDFEmcg","FOLDFE_standardizedmcg","VITCmg","CHOCALmcg","ERGCALmcg","CHOCALOHmcg","ERGCALOHmcg","VITDEQmcg","TOCPHAmg","TOCPHBmg","TOCPHGmg","TOCPHDmg","TOCTRAmg","TOCTRBmg","TOCTRGmg","TOCTRDmg","VITEmg","F4D0g","F6D0g","F8D0g","F10D0g","F11D0g","F12D0g","F13D0g","F14D0g","F15D0g","F16D0g","F17D0g","F18D0g","F19D0g","F20D0g","F21D0g","F22D0g","F23D0g","F24D0g","FASATg","F10D1g","F14D1g","F15D1g","F16D1g","F17D1g","F18D1g","F20D1g","F22D1g","F24D1g","FAMSg","F16D2N4mg","F16D3g","F18D2N6g","F18D3N3g","F18D3N4g","F18D3N6mg","F18D4N1g","F18D4N3mg","F20D2N6mg","F20D3N3mg","F20D3N6mg","F20D4N3mg","F20D4N6mg","F20D5N3mg","F22D2N6mg","F22D4N6mg","F22D5N3mg","F22D5N6g","F22D6N3mg","Other polyunsaturated fatty acidsg","FAPUg","Total long chain omega 3 fatty acidsmg","FAUNmg","FATRNmg","CAFFNmg","CHOLEmg","TRPmg","ALAmg","ARGmg","ASPmg","CYSmg","GLUmg","GLYmg","HISmg","ILEmg","LEUmg","LYSmg","METmg","PHEmg","PROmg","SERmg","THRmg","TYRmg","VALmg","FN20D5N3g","FN22D6N3g"
"F003097",28102,"Chocolate-based confectionery with nut fillings or additions","Confectionery, almond, chocolate-coated","Almonds coated in a layer of chocolate.",NA,"AU19","These nutrient data were derived using a recipe approach. For further information refer to individual ingredients.",0,1,"1","0","analysed portion: 100% unanalysed portion: 0","2210","1.9","9.4","1.61",NA,"33.5",NA,"2","3.6","0","0","0","37.200000000000003","0","9.9",NA,NA,"47.2","36.299999999999997","36.299999999999997","1.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48.4","48.4","0.1","0.1",NA,"0","0",NA,NA,NA,NA,NA,"441.8","0.1","4.3","2.2000000000000002","254","13.6",NA,NA,"0.34899999999999998",NA,"19.3","1.77","1.8","82","0.72099999999999997","0.7","14.4","67","300","481","5.3","58",NA,NA,"1.6","66","0","6","0","6","67",NA,NA,NA,"7.0999999999999994E-2","0.28699999999999998","0.87","2.0740000000000003","2.95","2.0333333333333332","2.9033333333333333","0.62","0.08",NA,"0.1","36","0","36","36","36","4","0","0","0","0","0","4.9000000000000004","0.1","3.1","0",NA,NA,NA,NA,"5.3","0","0.04","0.05","0.09",NA,"0.19",NA,"0.79","0.09","7.31","0.04","7.82",NA,"0.11",NA,"0",NA,"0","16.52",NA,"0.03",NA,"0.17","0.01","12.36","0","0","0.02","12.59",NA,NA,"2.54","0.04",NA,"55.44",NA,NA,"0",NA,"0",NA,"0","0","0",NA,"0",NA,"0",NA,"2.63","0",NA,"134.69","17","18","122","367","583","831","117","2139","360","249","464","808","515","191","478","630","518","434","368","572",0,0
"F003100",28103,"Chocolate-based confectionery with other fillings or additions","Confectionery, chocolate centre, sugar-coated","Confectionery product containing milk chocolate covered with a sugar-based coating and shaped into a small disc or ball. Includes products described as Smarties.",NA,"AU19","The majority of nutrient data were derived from a composite of 6 samples (2x Smarties, 2x Jaffas, 2x M&Ms) purchased in Adelaide in 1990. Fat and fatty acids were derived from 1 sample of plain M&Ms purchased in NSW in 2013. Caffeine was derived from a composite sample of chocolate and nut or fondant filled chocolates (Mars bar, KitKat, Caramello Koala, Cadbury Fruit & Nut, Cadbury Roses, Cadbury Cherry Ripe, Mars Snickers, Cadbury Crunchie, Nestle Smarties) purchased in Melbourne in 2002. Total nitrogen reduced 5% to account for purine nitrogen. Folate, iodine, trans fat and tryptophan were imputed from milk chocolate. Fibre was estimated from milk chocolate assuming product contains 80% chocolate. Alcohol and vitamins (C, D, folic acid) were imputed zero. Note high sum of proximates - data should be used with caution.",0,1,"1","0","analysed portion: 100% unanalysed portion: 0","2032","1.5","4.8","0.77","6.25","18.8","0.95599999999999996","1.1000000000000001","1.8","0","0","0.1","58.9","0.5","5.4",NA,"0","64.900000000000006","59.4","59.4","11.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"76.7","76.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"110",NA,"110",NA,"0.25","14","22.6","1.3",NA,"45","0.39",NA,NA,NA,"120","290","1","55","34",NA,"0.8","27","0","9","0","9","28",NA,NA,NA,"7.0000000000000007E-2","0.3","0.35","1.1220000000000001","1.4700000000000002","1.1000000000000001","1.4500000000000002","0.56000000000000005","0.02","2.2000000000000002","0.2","36","0","36","36","36","0","0","0","0","0","0","0.2",NA,NA,NA,NA,NA,NA,NA,"0.21","0.04","0.05","0.04","0.09",NA,"0.2",NA,"0.43","0.05","4.92","0.06","2.77",NA,"0.16",NA,"0.03",NA,"0.02","8.86",NA,"0.05",NA,"0.12","0.02","5.39","0.01","0","0","5.59",NA,NA,"0.56999999999999995","0.05",NA,"0",NA,NA,"0","0","0",NA,"0","0","0","0","0",NA,"0",NA,"0.62","0",NA,"97.1","16","8","66",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"F003105",28102,"Chocolate-based confectionery with nut fillings or additions","Confectionery, dried fruit & nuts, chocolate-coated","A combination of dried fruits including sultanas and raisins and roasted nuts such as almonds, peanuts and hazelnuts or macadamias coated in a layer of chocolate.",NA,"AU19","These nutrient data were derived using a recipe approach. For further information refer to individual ingredients.",0,1,"1","0","analysed portion: 100% unanalysed portion: 0","2026","5.3","9.6999999999999993","1.68",NA,"29.5",NA,"2.1","3.8","0","7.8","7","22.6",NA,"5.8",NA,NA,"43.2","21.4","21.4","2.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45.8","45.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.3","1.9","161",NA,NA,NA,"0.36399999999999999",NA,"11.6","1.63","1.7","71","0.88400000000000001","0.4",NA,NA,"245","605","4.4000000000000004","36",NA,NA,"1.38","39",NA,"4",NA,"4","39",NA,NA,NA,"0.121","0.19400000000000001","3.14","1.9890000000000001","5.1400000000000006","1.95","5.09","0.9","0.19",NA,"0.1","36","0","36","36","36","2","0","0","0","0","0","2",NA,NA,NA,NA,NA,NA,NA,"2.27",NA,NA,NA,"0.05",NA,"0.12",NA,"0.5","0.05","5.2","0.02","4.9000000000000004",NA,"0.21",NA,"0.22",NA,"0.12","11.45",NA,NA,NA,"0.71","0.01","13.74","0.18","0.02",NA,"14.71",NA,NA,"1.69","0.03",NA,NA,NA,NA,NA,NA,NA,NA,"8.93","0",NA,NA,"0",NA,"0",NA,"1.76","0",NA,"106.07","10","10","117",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"F003114",28102,"Chocolate-based confectionery with nut fillings or additions","Confectionery, peanut, chocolate-coated","Peanuts covered in a layer of chocolate.",NA,"AU19","These nutrient data were derived using a recipe approach. For further information refer to individual ingredients.",0,1,"1","0","analysed portion: 100% unanalysed portion: 0","2334","1.4","13.3","2.33",NA,"37.700000000000003",NA,"2.2999999999999998","4.3","0","0","0","30","0","7.7",NA,NA,"37.6","28.2","28.2","4.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41.9","41.9",NA,"0.1",NA,"0","0",NA,NA,NA,NA,NA,NA,"0","3.3","3","183",NA,NA,NA,"0.41799999999999998",NA,"14.9","1.75","1.4","94","0.76400000000000001","0.5",NA,NA,"301","508","4.7","174",NA,"1.9","1.79","51","0","6","0","6","52",NA,NA,NA,"0.152","0.26600000000000001","6.29","2.7710000000000004","9.06","2.7166666666666668","9.0066666666666677","1.58","0.26","46.5","0.1","55","0","55","55","55","3","0","0","0","0","0","0.8",NA,"3.3",NA,NA,NA,NA,NA,"1.17",NA,NA,NA,"7.0000000000000007E-2","0.01","0.18",NA,"0.62","7.0000000000000007E-2","6.92","0.04","6.55",NA,"0.25",NA,"0.43",NA,"0.24","15.43",NA,"0.03","0.03","0.11","0.02","17.87","0.28000000000000003","0.02","0.03","18.39",NA,NA,"1.9","0.03",NA,NA,NA,NA,NA,"0",NA,NA,"19.809999999999999","0",NA,NA,"0",NA,"0",NA,"1.99","0",NA,"161.66999999999999","13","14","163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"F003118",28103,"Chocolate-based confectionery with other fillings or additions","Confectionery, sultana, chocolate-coated","Sultanas coated in a layer of chocolate.",NA,"AU19","These nutrient data were derived using a recipe approach. For further information refer to individual ingredients.",0,1,"1","0","analysed portion: 100% unanalysed portion: 0","1845","5.8","6.1","0.98",NA,"21.5",NA,"1.8","2.6","0","9.3000000000000007","8.4","30.1","0","8.1",NA,NA,"55.9","29.9","29.9","1.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"57.4","57.4",NA,"0.1",NA,"0","0.1",NA,NA,NA,NA,NA,"451.5","0.2","4.4000000000000004","1.8","192","10",NA,NA,"0.28799999999999998",NA,"16.2","1.55","2.2000000000000002","45","0.32300000000000001","0.6","7.8","49","206","584","4.3","50",NA,"2.6","0.98","54","0","5","0","5","55",NA,NA,NA,"5.8999999999999997E-2","0.22800000000000001","0.18","1.3430000000000002","1.52","1.3166666666666667","1.4966666666666666","0.5","0.12",NA,"0.1","27","0","27","27","27","3","0","0","0","0","0","0.3",NA,NA,NA,NA,NA,NA,NA,"0.53","0","0.03","0.04","7.0000000000000007E-2",NA,"0.16",NA,"0.65","7.0000000000000007E-2","5.63","0.03","6.36",NA,"0.09",NA,"0",NA,"0","13.13",NA,"0.03",NA,"0.11","0.01","6.42","0","0","0.01","6.58",NA,NA,"0.51","0.03",NA,"45.66",NA,NA,"0","0","0",NA,"0","0","0",NA,"0",NA,"0",NA,"0.57999999999999996","0",NA,"110.92","14","15","79","206","306","440","63","1086","142","157","290","506","364","138","267","477","324","279","234","366",0,0
"F002953",23201,"Fruit-based pickles, chutneys and relishes","Chutney or relish, commercial","Jam-like preserve containing fruit, dried fruit, sugar, vinegar, salt and spices.",NA,"AU19","The majority of nutrient data were derived from a composite of 6 samples of chutney (2x Fountain sweet chutney, 2x Rosella fruit chutney, 1x Savings, 1x Homebrand) purchased in Adelaide in 1990. Folate and tryptophan were borrowed from USDA SR28, 19297 - Jams and preserves. Iodine was borrowed from NZ FOODfiles 2014, R5436 - Chutney, tomato, cooked. Alcohol, vitamins (B12, D, retinol, folic acid), caffeine, fatty acids and cholesterol were imputed zero.",0,1,"1","0","analysed portion: 100% unanalysed portion: 0","752","52.1","0.5","0.09","6.25","0.3","0.8","2.2999999999999998","2.2000000000000002","0","19.899999999999999","18.5","3.1","0","0",NA,NA,"41.5","32.700000000000003","32.700000000000003","1.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43.1","43.1","1.2","0.2",NA,"0","0.3","0",NA,"0",NA,NA,NA,NA,NA,NA,"25",NA,"1070",NA,"0.08","14","0.5","0.9",NA,"13","0.15",NA,NA,NA,"20","210","0","690","22",NA,"0","0","0","57","0","57","10",NA,NA,NA,"0","0","0.7","0.20400000000000001","0.89999999999999991","0.2","0.89999999999999991","0.04","0.09","2.5","0","11","0","11","11","11","0","0","0","0","0","0","8.3000000000000007",NA,NA,NA,NA,NA,NA,NA,"8.3000000000000007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,"0",NA,"0","0",NA,"0","0","0","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"F004600",27201,"Jams and conserves, sugar sweetened","Jam, berry","A fruit-based jam or conserve with a thick consistency and high viscosity. Consists of a mixture of whole berries or berry pieces cooked in sugar and water.",NA,"AU19","The majority of nutrient data were derived from a composite of 6 samples of berry jam (strawberry, raspberry, blackberry and boysenberry - 2x IXL, 2x Monbulk, 2x Cottee's) purchased in Adelaide in 1989. Alpha-tocopherol, folate, Se and tryptophan were borrowed from USDA SR28, 19297 - Jams and preserves. Alcohol, vitamins (B12, D, folic acid, retinol, alpha-tocopherol), I, caffeine, trans fat and cholesterol were imputed zero.",0,1,"1","0","analysed portion: 100% unanalysed portion: 0","1100","30.7","0.3","0.05","6.25","0","0.8","0.1","1.6","0","19.2","20.5","26.9","0.6","0",NA,NA,"67.2","64.7","64.900000000000006","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67.3","67.3",NA,"0.4",NA,"0","0.1","0",NA,"0",NA,NA,NA,NA,NA,NA,"8",NA,NA,NA,"0.11",NA,"0","0.3",NA,"6","0.17",NA,NA,NA,"7","56","2","12",NA,NA,"0.1","0","0","0","0","0","0",NA,NA,NA,"0","0","0.3","0.11900000000000001","0.42","0.11666666666666667","0.41666666666666663",NA,"0.02",NA,"0","11","0","11","11","11","0","0","0","0","0","0","0.1",NA,NA,NA,NA,NA,NA,NA,"0.12",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,"0",NA,"0","0",NA,"0","0","0","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"F004607",27201,"Jams and conserves, sugar sweetened","Jam, stone fruit","An fruit based jam or conserve made with an equal weight of either whole fruits or pieces of fruits such as apricot and sugar cooked in water.",NA,"AU19","The majority of nutrient data were derived from a composite of 6 samples of jam (3x apricot and 3x plum - 2x Cottee's, 2x IXL, 2x Farmland) purchased in Adelaide in 1989. Carotenes and moisture were derived from the apricot jam samples only. Alpha-tocopherol, folate, Se and tryptophan were borrowed from USDA SR28, 19297 - Jams and preserves. Alcohol, vitamins (B12, D, retinol, alpha-tocopherol, folic acid), I, caffeine, trans fat and cholesterol were imputed zero.",0,1,"1","0","analysed portion: 100% unanalysed portion: 0","1050","31.5","0.2","0.04","6.25","0","0.8","0.2","0.9","0","15.6","16.8","31.4","0.5","0",NA,NA,"64.3","59.4","59.5","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64.400000000000006","64.400000000000006",NA,"0.3",NA,"0","0.4","0",NA,"0",NA,NA,NA,NA,NA,NA,"5",NA,NA,NA,"0.2",NA,"0","0.2",NA,"4","0",NA,NA,NA,"6","84","2","14",NA,NA,"0","0","0","46","0","46","8",NA,NA,NA,"0","0","0.6","8.5000000000000006E-2","0.69","8.3333333333333329E-2","0.68333333333333335",NA,"0.04",NA,"0","11","0","11","11","11","9","0","0","0","0","0","0.1",NA,NA,NA,NA,NA,NA,NA,"0.12",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,"0",NA,"0","0",NA,"0","0","0","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"F004604",27201,"Jams and conserves, sugar sweetened","Jam, plum","An fruit based jam or conserve made with an equal weight of either whole plums or large plum pieces and sugar cooked in water.",NA,"AU19","The majority of nutrient data were derived from a composite of 6 samples of jam (3x apricot and 3x plum - 2x Cottee's, 2x IXL, 2x Farmland) purchased in Adelaide in 1989. Carotenes and moisture were derived from the apricot jam samples only. Alpha-tocopherol, folate, Se and tryptophan were borrowed from USDA SR28, 19297 - Jams and preserves. Alcohol, vitamins (B12, D, retinol, alpha-tocopherol, folic acid), I, caffeine, trans fat and cholesterol were imputed zero.",0,1,"1","0","analysed portion: 100% unanalysed portion: 0","1050","31.5","0.2","0.04","6.25","0","0.8","0.2","0.9","0","15.6","16.8","31.4","0.5","0",NA,NA,"64.3","61.7","61.7","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64.400000000000006","64.400000000000006",NA,"0.3",NA,"0","0.4","0",NA,"0",NA,NA,NA,NA,NA,NA,"5",NA,NA,NA,"0.2",NA,"0","0.2",NA,"4","0",NA,NA,NA,"6","84","2","14",NA,NA,"0","0","0","17","0","17","3",NA,NA,NA,"0","0","0.6","8.5000000000000006E-2","0.69","8.3333333333333329E-2","0.68333333333333335",NA,"0.04",NA,"0","11","0","11","11","11","9","0","0","0","0","0","0.1",NA,NA,NA,NA,NA,NA,NA,"0.12",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,"0",NA,"0","0",NA,"0","0","0","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"F005421",27201,"Jams and conserves, sugar sweetened","Marmalade, orange","A sugary fruit preserve with a lumpier consistency than jam as both the skin and pulp of the orange is used in its making.",NA,"AU19","The majority of nutrient data were derived from a composite of 6 samples of orange marmalade (2x Cottee's, 2x Monbulk, 1x Robertsons, 1x IXL) purchased in Adelaide in 1989. Alpha-tocopherol, folate, Se and tryptophan were borrowed from USDA SR28, 19303 - Marmalade, orange. Alcohol, vitamins (B12, D, folic acid, retinol), I, cholesterol, caffeine and trans fat were imputed zero.",0,1,"1","0","analysed portion: 100% unanalysed portion: 0","1061","31.2","0.1","0.02","6.25","0","0.8","0.1","0.8","0","12.9","15.4","35.5","1.6","0",NA,NA,"65.400000000000006","62.3","62.3","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65.5","65.5",NA,"0.4",NA,"0","0","0",NA,"0",NA,NA,NA,NA,NA,NA,"15",NA,NA,NA,"0.11",NA,"0","0.3",NA,"29","0",NA,NA,NA,"5","27","0.6","33",NA,NA,"0","0","0","0","0","0","0",NA,NA,NA,"0","0","0","1.7000000000000001E-2","0.02","1.6666666666666666E-2","1.6666666666666666E-2",NA,"0.06",NA,"0","9","0","9","9","9","2","0","0","0","0","0","0.1",NA,NA,NA,NA,NA,NA,NA,"0.06",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,"0",NA,"0","0",NA,"0","0","0","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"F008777",27204,"Sweet spreads or sauces, chocolate/coffee flavoured","Spread, hazelnut & chocolate flavoured","A thick, chocolate flavoured hazelnut spread.",NA,"AU19","The majority of nutrient data were derived from a composite of 8 samples of Nutella purchased in Adelaide in 1993. Na, I, fat and fatty acids were derived from 2 individual samples of chocolate hazelnut spread purchased in NSW in 2009. Fat and fatty acids were also derived from 4 individual samples of chocolate hazelnut spread (1x Coles, 1x Woolworths Homebrand, 1x Nutino and 1x Nutella) purchased in NSW and VIC in 2013. Caffeine was derived from a composite of 6 samples of chocolate hazelnut spread (2x Nutella Ferrero Australia, 2x Nudge Cottee's Foods, 1x Milky Way Master Foods, 1x Hazelnut Spread Dick Smith Foods) purchased in Melbourne in 2002. Beta-carotene was estimated based on the proportions of ingredients (13% hazelnuts and 60% milk chocolate). Folate was borrowed from the USDA SR28,19125 - Chocolate-flavored hazelnut spread. Alcohol and vitamins (D, folic acid, retinol) were imputed zero.",0,1,"1","0","analysed portion: 100% unanalysed portion: 0","2193","1","6.8","1.0900000000000001","6.25","30.3","0.95599999999999996","1.6","3.7","0","0","0","52.1","0","5.0999999999999996",NA,NA,"57.2","52.6","52.6","0.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57.8","57.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"130",NA,"94",NA,"0.55000000000000004","0","9","1.2",NA,"75","1.1000000000000001",NA,NA,NA,"190","430","2","42","66",NA,"1.3","0",NA,"6",NA,"6","1",NA,NA,NA,"0.08","0.25","0.6","1.258","1.8599999999999999","1.2333333333333334","1.8333333333333335","0.5","0.06","16","0","14","0","14","14","14","0","0","0","0","0","0","1.4",NA,NA,NA,NA,NA,NA,NA,"1.4","0","0","0","0",NA,"7.0000000000000007E-2","0","0.18","0","6.28","0.01","1.26","0","0.1",NA,"0.04",NA,"0.01","7.96",NA,"0","0","0.09","0","15.44","0.09","0.02","0","15.65",NA,NA,"4.55","0.52",NA,"10.15",NA,"0","0","0","0",NA,"0","0","0","0","0",NA,"0",NA,"5.08","0",NA,"28.99","11","2","74",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"F004219",27102,"Honey and sugar syrups","Glucose, liquid or syrup","Liquid product containing glucose and other carbohydrates, produced from the hydrolysis of starch. Composition will vary depending on particular formulation.",NA,"AU19","The majority of nutrient data were borrowed from the UK, 6th edition, 1032 - Glucose liquid. Proximates (maltose, glucose, maltotriose) were borrowed from Ki Rhee & Steinbuchel (2005). Other oligosaccharides were present in significant quantities and were represented by an estimated value for maltodextrin. Ash was imputed from honey. Beta-carotene and Zn were imputed from white sugar. Proximates (starch, alcohol), folic acid, vitamin D, fatty acids and caffeine were imputed zero. Note low sum of proximates - data should be used with caution.",1.39,1,"1","0","analysed portion: 100% unanalysed portion: 0","1268","20.399999999999999","0","0","6.25","0","0.8","0.1","0","0","0","19","0","14","0",NA,"11","33","33","33","0",NA,NA,NA,NA,NA,"43.5",NA,NA,NA,NA,NA,"87.5","87.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",NA,"190",NA,"0.09",NA,"0","0.5",NA,"2","0",NA,NA,NA,"11","3","0","150",NA,NA,"0","0",NA,"0",NA,"0","0",NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,"0",NA,"0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"F004380",27102,"Honey and sugar syrups","Honey","Sugar syrup made by bees using nectar from flowers.",NA,"AU19","The majority of nutrient data were derived from a composite of 6 samples of honey (1x Farmland, 1x Capilano, 2x IXL, 2x Farmers Union) purchased in Adelaide in 1990. Beta-carotene, Se and tryptophan were borrowed from USDA SR28, 19296 - Honey. Proximates (alcohol, fibre, starch), vitamins (B12, D, folic acid, retinol), I, cholesterol, fatty acids and caffeine were imputed zero.",1.43,1,"1","0","analysed portion: 100% unanalysed portion: 0","1318","16.2","0.2","0.04","6.25","0","0.8","0.1","0","0","40.6","33.200000000000003","1.6","6.7","0",NA,NA,"82.1","0","82.1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82.1","82.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",NA,NA,NA,"0",NA,"0","0.2",NA,"3","0.19",NA,NA,NA,"3","62","0.8","14",NA,NA,"2.6","0",NA,"0",NA,"0","0",NA,NA,NA,"0","0","0","5.1000000000000004E-2","0.06","0.05","0.05",NA,"0.02",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,"0",NA,"0","0",NA,"0","0","0","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"F008969",27101,"Sugar","Sugar, brown","A soft moist brown sugar with a fine crystal size.",NA,"AU19","The majority of nutrient data were derived from a composite of 6 samples of CSR brown sugar purchased in Adelaide in 1990. Beta-carotene, I and Se were imputed from white sugar. Proximates (alcohol, fibre, starch), vitamins (B12, D, folic acid, retinol, tocopherols), cholesterol, fatty acids and caffeine were imputed zero.",0,1,"1","0","analysed portion: 100% unanalysed portion: 0","1552","1.7","0.2","0.03","6.25","0","0.8","0.9","0","0","1","1.1000000000000001","94.7","0","0",NA,NA,"96.8","96.8","96.8","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"96.8","96.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"150",NA,NA,NA,"0.12",NA,"0","1.2",NA,"21","0.05",NA,NA,NA,"0","300","0","21",NA,NA,"0","0",NA,"0",NA,"0","0",NA,NA,NA,"0","0","0","0","0","0","0",NA,"0.08",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,"0",NA,"0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
